Kilo Meter,ownerNo,modelYear,price,Registration Year,Fuel Type,Seats,Engine Displacement,Transmission,Year of Manufacture,Mileage,No of Cylinder,Valves per Cylinder,Max Power(bhp),Max Torque(Nm),Build Type_Hatchback,Build Type_MUV,Build Type_SUV,Build Type_Sedan,OEM_Chevrolet,OEM_Datsun,OEM_Ford,OEM_Honda,OEM_Hyundai,OEM_Kia,OEM_MG,OEM_Mahindra,OEM_Maruti,OEM_Nissan,OEM_Renault,OEM_Skoda,OEM_Tata,OEM_Toyota,OEM_Volkswagen,Insurance Validity_Comprehensive,Insurance Validity_Not Available,Insurance Validity_Third Party insurance,Insurance Validity_Zero Dep
561,2,2016,2,2016,0,5,999,0,2016,23,3,4,67,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
783,1,2016,5,2016,0,5,1591,0,2016,17,4,4,121,154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
439,1,2016,3,2016,0,5,998,1,2016,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
434,1,2016,2,2016,0,5,1199,0,2016,18,4,4,76,106,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
543,1,2016,2,2016,0,5,796,0,2016,22,3,4,47,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
643,1,2016,7,2016,0,5,1591,0,2016,13,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
827,1,2016,3,2016,0,5,1199,0,2016,16,3,4,74,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
659,3,2016,3,2016,0,5,1198,0,2016,17,4,4,86,109,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
987,1,2016,3,2017,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
529,1,2016,4,2016,0,5,1497,0,2016,17,3,4,121,150,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
657,1,2016,3,2016,0,5,1197,0,2016,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
902,1,2016,3,2016,1,6,1198,0,2016,25,3,4,77,190,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1210,2,2016,4,2016,0,5,1497,0,2016,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1030,1,2016,3,2016,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
762,1,2016,5,2016,0,5,1497,1,2016,18,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
639,2,2016,5,2016,0,5,1496,0,2016,15,3,4,120,149,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1008,1,2016,3,2016,0,5,1197,0,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
865,1,2016,3,2016,0,5,1199,0,2016,16,3,4,74,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
561,2,2016,4,2016,0,5,1197,0,2016,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
827,2,2016,2,2016,0,5,814,0,2016,21,3,3,55,74,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
447,1,2016,4,2016,0,6,1198,0,2016,18,3,4,82,115,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1030,1,2016,6,2016,1,5,1396,0,2016,21,4,4,88,219,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
612,1,2016,3,2016,1,5,1498,0,2016,20,4,4,88,230,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
495,1,2016,4,2016,0,7,1497,0,2016,17,4,4,117,145,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
913,1,2016,6,2016,0,5,1591,0,2016,15,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
788,1,2016,6,2016,1,7,1248,0,2016,24,4,4,88,200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
447,1,2016,4,2016,0,6,1198,0,2016,18,3,4,82,115,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
659,1,2016,3,2016,0,5,1199,0,2016,23,3,4,84,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
760,2,2016,4,2016,0,5,1497,0,2016,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
721,1,2016,3,2016,1,5,1498,0,2016,27,4,4,98,200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
677,1,2016,3,2016,0,5,998,1,2016,20,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
747,1,2016,3,2016,0,5,1196,0,2016,18,4,4,86,112,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
945,1,2016,5,2016,1,5,1248,0,2016,24,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
946,1,2016,3,2016,0,5,1197,0,2016,22,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
659,1,2016,2,2016,0,7,1198,0,2016,20,3,4,67,104,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
692,1,2016,2,2016,0,5,1198,0,2016,20,3,4,67,104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
310,1,2016,2,2016,0,5,1197,0,2016,20,4,4,78,111,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1038,1,2016,4,2016,0,5,1197,0,2016,18,4,4,82,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
895,1,2016,5,2016,0,5,1591,0,2016,15,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
484,2,2016,4,2016,0,5,1497,0,2016,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
534,1,2016,5,2016,0,5,1497,0,2016,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
647,1,2016,4,2016,0,5,1497,0,2016,17,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
747,1,2016,4,2016,1,5,1461,0,2016,19,4,4,83,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
887,1,2016,6,2016,1,7,1498,0,2016,21,4,4,98,200,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
713,1,2016,7,2016,0,5,1591,1,2016,13,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
763,1,2016,5,2016,0,5,1591,0,2016,15,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
739,1,2016,3,2016,0,5,1198,0,2016,17,4,4,86,109,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
747,1,2016,3,2016,0,5,1198,0,2016,18,4,4,86,109,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
747,1,2016,4,2016,0,5,1197,0,2016,21,4,4,81,113,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
812,1,2016,4,2016,1,5,1461,0,2016,19,4,4,83,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
788,1,2016,3,2017,0,5,1199,0,2016,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
704,1,2016,2,2016,0,5,1086,0,2016,19,4,3,68,99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
780,1,2016,4,2016,0,5,1598,1,2016,14,4,4,103,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
643,1,2016,5,2016,0,5,1591,0,2016,17,4,4,121,154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
638,1,2017,3,2017,0,5,1198,0,2017,20,3,4,67,104,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
335,1,2017,5,2018,0,5,1199,0,2017,23,3,4,84,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1219,1,2017,7,2017,1,5,1396,0,2017,22,4,4,88,219,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
804,1,2017,6,2017,0,5,1197,0,2017,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
858,2,2017,5,2017,0,5,998,0,2017,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
887,2,2017,4,2018,0,5,1199,0,2017,23,3,4,84,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
484,2,2017,7,2017,0,5,1197,1,2017,19,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
765,1,2017,3,2017,0,5,998,0,2017,24,3,4,65,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
564,1,2017,10,2017,0,5,1591,1,2017,17,4,4,121,151,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
796,1,2017,6,2017,0,5,1197,0,2017,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
659,2,2017,9,2017,0,5,1197,1,2017,17,4,4,103,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1038,1,2017,7,2017,1,5,1248,0,2017,24,4,4,88,200,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
797,2,2017,7,2017,0,5,1497,1,2017,14,3,4,121,150,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
492,1,2017,7,2017,0,5,1199,0,2017,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
806,2,2017,9,2017,0,5,1497,1,2017,18,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
416,1,2017,8,2018,0,5,1197,0,2017,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1192,1,2017,8,2018,1,5,1498,0,2017,26,4,4,98,200,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
747,1,2017,6,2017,0,5,1197,0,2017,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
740,1,2017,6,2017,0,5,1197,0,2017,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
660,2,2017,6,2017,0,5,1199,0,2017,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
870,2,2017,5,2017,0,5,1197,0,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
849,2,2017,5,2017,0,5,1197,1,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
864,2,2017,6,2017,0,5,1197,0,2017,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
903,1,2017,5,2017,0,5,1199,0,2017,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
630,1,2017,8,2017,0,5,1199,0,2017,17,4,4,88,110,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1294,1,2017,5,2017,0,5,1197,0,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
621,1,2017,6,2017,0,5,1197,1,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1048,2,2017,7,2017,1,5,1498,0,2017,22,4,2,98,205,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645,1,2017,7,2017,0,5,1598,0,2017,13,4,4,102,148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
868,1,2017,5,2017,0,5,1197,1,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
448,1,2017,7,2017,0,5,1497,0,2017,17,3,4,121,150,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
722,1,2017,7,2017,0,5,1199,1,2017,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
384,1,2017,6,2017,0,5,1197,1,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
447,1,2017,6,2017,0,5,1197,1,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,1,2017,5,2017,0,5,1197,0,2017,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
787,1,2017,6,2017,0,5,1197,0,2017,21,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
794,1,2017,10,2017,0,5,1197,1,2017,17,4,4,103,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
865,1,2017,5,2017,0,5,1197,1,2017,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
796,1,2017,3,2017,0,5,998,0,2017,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
621,1,2017,7,2017,0,5,1591,0,2017,17,4,4,121,151,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
715,2,2017,7,2017,0,5,1598,0,2017,16,4,4,103,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1042,1,2017,6,2017,0,5,1199,1,2017,19,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
572,1,2017,6,2017,0,5,1197,0,2017,21,4,4,81,113,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
498,1,2017,5,2017,0,5,1197,0,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
631,1,2017,6,2017,0,5,1199,0,2017,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1066,1,2017,8,2017,0,5,1197,1,2017,17,4,4,103,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
561,1,2017,5,2017,0,5,1197,0,2017,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
629,2,2017,6,2017,0,5,1197,0,2017,17,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
777,1,2017,5,2017,0,5,1197,0,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1044,1,2017,7,2017,1,5,1498,0,2017,23,4,4,98,205,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610,1,2017,5,2017,0,5,998,1,2017,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
518,1,2017,7,2017,0,5,1197,0,2017,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
872,1,2017,5,2017,0,5,1197,1,2017,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
847,1,2017,6,2017,0,5,1197,0,2017,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
726,2,2017,5,2017,0,5,1197,1,2017,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
884,1,2017,5,2017,0,5,1199,0,2017,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
819,2,2017,5,2017,0,5,1199,0,2017,16,3,4,74,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
827,2,2017,7,2017,0,5,1591,0,2017,17,4,4,121,151,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
859,2,2017,6,2017,0,5,1197,0,2017,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
710,1,2017,6,2017,0,5,1197,0,2017,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
712,2,2017,5,2017,0,5,1199,0,2017,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
958,1,2017,6,2017,0,5,1197,1,2017,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1063,1,2017,6,2017,0,5,1197,0,2017,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
869,2,2017,7,2017,0,5,1199,0,2017,17,4,4,88,110,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
520,1,2017,7,2017,0,5,1199,0,2017,17,4,4,88,110,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
722,1,2017,5,2017,0,5,1197,0,2017,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
609,1,2017,5,2017,0,5,1197,0,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
805,1,2017,5,2017,0,5,1197,0,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
904,1,2017,5,2018,0,5,1197,0,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1219,2,2017,8,2017,1,7,1248,0,2017,24,4,4,88,200,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1101,3,2017,2,2017,1,5,1396,0,2017,25,4,4,69,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
654,2,2017,7,2017,0,5,1197,1,2017,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
853,2,2017,6,2017,0,5,1197,0,2017,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1248,2,2017,6,2017,1,5,1396,0,2017,22,4,4,88,219,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
698,2,2017,5,2018,0,5,1197,0,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
747,1,2017,7,2017,0,5,1373,0,2017,20,4,4,91,130,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
831,2,2017,5,2017,0,5,1199,0,2017,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
695,1,2017,5,2017,0,5,1196,0,2017,18,4,4,86,112,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1027,1,2017,6,2017,1,5,1248,1,2017,26,4,4,74,190,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
594,1,2017,10,2017,0,5,1591,1,2017,17,4,4,121,151,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
713,1,2017,7,2017,0,5,1591,0,2017,17,4,4,121,154,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1245,2,2017,6,2018,0,5,1598,0,2017,15,4,4,103,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1028,1,2017,9,2017,0,5,1591,0,2017,13,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
736,1,2017,7,2017,1,5,1498,0,2017,22,4,2,98,205,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1084,1,2017,9,2017,0,5,1591,0,2017,15,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
781,1,2017,8,2018,0,5,1199,0,2017,17,4,4,88,110,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
371,2,2017,8,2018,0,5,1199,0,2017,17,4,4,88,110,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
406,2,2017,8,2017,0,7,1462,0,2017,20,4,4,101,136,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
508,2,2017,5,2017,0,5,1197,0,2017,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
462,1,2017,5,2017,0,5,1197,0,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
561,1,2017,3,2017,0,5,814,0,2017,21,3,3,55,74,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
713,2,2017,8,2018,0,5,1591,0,2017,15,4,4,121,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
523,1,2017,5,2017,0,5,1197,0,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
688,1,2017,3,2017,0,5,999,0,2017,23,3,4,67,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
801,3,2017,5,2017,0,5,1197,0,2017,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
381,1,2017,7,2017,0,5,1199,0,2017,18,4,4,88,110,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
752,1,2017,10,2017,0,5,1497,1,2017,18,4,4,117,145,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
905,1,2017,9,2017,0,5,1197,1,2017,17,4,4,103,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
831,2,2017,8,2017,0,5,1197,1,2017,17,4,4,103,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
985,1,2017,6,2017,0,5,1499,1,2017,15,4,4,110,140,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,2,2017,6,2017,0,5,1499,0,2017,15,4,4,110,140,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
727,2,2017,3,2017,0,5,796,0,2017,22,3,4,47,69,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
827,4,2017,2,2017,0,5,814,0,2017,21,3,3,55,74,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
450,2,2017,3,2017,0,5,998,0,2017,23,3,4,67,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
732,1,2017,6,2017,0,5,1197,0,2017,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
717,1,2017,5,2017,0,5,1197,1,2017,20,4,4,81,113,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
651,1,2017,6,2018,0,5,1197,0,2017,21,4,4,81,113,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
955,1,2017,6,2017,0,5,1197,0,2017,18,4,4,81,114,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
827,1,2017,6,2017,1,5,1498,0,2017,27,4,4,98,200,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
358,2,2017,5,2018,0,5,1197,1,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
817,1,2017,6,2017,0,5,1197,1,2017,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
974,1,2017,6,2018,0,5,1499,0,2017,15,4,4,110,140,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
789,1,2017,6,2017,0,5,1197,1,2017,21,4,4,83,115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
850,2,2017,8,2017,0,5,1197,1,2017,17,4,4,103,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
679,3,2017,5,2017,0,5,1197,1,2017,18,4,4,81,113,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
624,2,2017,8,2018,0,5,1598,1,2017,14,4,4,103,153,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
