,Max Torque,Max Torque(Nm)
4937,190Nm@2000rpm,190.0
4938,113Nm@4200rpm,113.0
4939,109Nm@4500rpm,109.0
4940,99Nm@4500 rpm,99.0
4941,200Nm@1900rpm,200.0
4942,90Nm@3500rpm,90.0
4943,171.6Nm@1500-4000rpm,171.6
4944,117nm@4000rpm,117.0
4945,114Nm@4000rpm,114.0
4946,90Nm@3500rpm,90.0
4947,145Nm@4600rpm,145.0
4948,114Nm@3500rpm,114.0
4949,320Nm@1750-3000rpm,320.0
4950,145Nm@4600rpm,145.0
4951,200Nm@1750rpm,200.0
4952,99Nm@4500 rpm,99.0
4953,109Nm@4500rpm,109.0
4954,154.9Nm@4200rpm,154.9
4955,90Nm@3500rpm,90.0
4956,200 Nm @ 1750-3000 rpm,200.0
4957,109Nm@4500rpm,109.0
4958,138Nm@4400rpm,138.0
4959,154.9Nm@4200rpm,154.9
4960,190.24nm@1750-2250rpm,190.24
4961,146Nm@4800rpm,146.0
4962,171.6Nm@1500-4000rpm,171.6
4963,115Nm@4000rpm,115.0
4964,350Nm@1750-2500rpm,350.0
4965,380Nm@1750-2750rpm,380.0
4966,200Nm@1750-3000rpm,200.0
4967,209Nm@2000rpm,209.0
4968,115Nm@4000rpm,115.0
4969,250Nm@1500-2500rpm,250.0
4970,95Nm@2950-3800rpm,95.0
4971,114Nm@3500rpm,114.0
4972,200Nm@1750rpm,200.0
4973,110Nm@4800rpm,110.0
4974,320Nm@1600-2800rpm,320.0
4975,171.6Nm@1500-4000rpm,171.6
4977,400Nm@1750-2750rpm,400.0
4978,113Nm@4400rpm,113.0
4979,205Nm@1750-3250rpm,205.0
4980,400Nm@1750-2500rpm,400.0
4981,205Nm@1750-3250rpm,205.0
4982,145Nm@4600rpm,145.0
4983,200Nm@1750rpm,200.0
4984,259.9Nm@1900-2750rpm,259.9
4985,300Nm@1750-2500rpm,300.0
4986,173Nm@4000rpm,173.0
4987,180Nm@2000rpm,180.0
4988,104Nm@4000rpm,104.0
4989,140Nm@1800-3000rpm,140.0
4990,111.7Nm@4000rpm,111.7
4991,136.8Nm@4400rpm,136.8
4992,200Nm@1750rpm,200.0
4993,110Nm@4800rpm,110.0
4994,145Nm@4600rpm,145.0
4995,113.75nm@4000rpm,113.75
4996,145Nm@4600rpm,145.0
4997,69Nm@3500rpm,69.0
4998,113Nm@4400rpm,113.0
4999,200Nm@2000rpm,200.0
5000,113Nm@3300rpm,113.0
5001,200Nm@1750rpm,200.0
5002,219.6Nm@1500-2750rpm,219.6
5003,200Nm@1750rpm,200.0
5004,250Nm@1500-2500rpm,250.0
5005,250Nm@1250-5000rpm,250.0
5006,114.73nm@4000rpm,114.73
5007,204Nm@2000-2750rpm,204.0
5008,104Nm@4000rpm,104.0
5009,90Nm@3500rpm,90.0
5010,117nm@4000rpm,117.0
5011,114.73nm@4000rpm,114.73
5012,69Nm@3500rpm,69.0
5013,90Nm@3500rpm,90.0
5014,600Nm@2000rpm,600.0
5015,145Nm@4600rpm,145.0
5016,320Nm@1750-3000rpm,320.0
5017,113Nm@4400rpm,113.0
5018,72Nm@4250rpm,72.0
5019,500Nm@1600-1800rpm,500.0
5020,154.9Nm@4200rpm,154.9
5021,96.1Nm@3000rpm,96.1
5022,440Nm@1500rpm,440.0
5023,430Nm@1750-2500rpm,430.0
5024,520Nm@2000-4200rpm,520.0
5025,171.6Nm@1500-4000rpm,171.6
5026,330Nm@1600-2800rpm,330.0
5027,108Nm@4400rpm,108.0
5028,350Nm@1750-2500rpm,350.0
5029,90Nm@3500rpm,90.0
5030,350Nm@1750-2500rpm,350.0
5031,90Nm@3500rpm,90.0
5032,114.7Nm@4000rpm,114.7
5033,160Nm@2000rpm,160.0
5034,113.7Nm@4000rpm,113.7
5035,102Nm@4000rpm,102.0
5036,89Nm@3500rpm,89.0
5037,113Nm@4400rpm,113.0
5038,380Nm@1750-2750rpm,380.0
5039,91Nm@4250rpm,91.0
5040,104Nm@4000rpm,104.0
5041,320Nm @1750rpm,320.0
5042,114Nm@4000rpm,114.0
5043,"23.6 @ 4,250 (kgm@rpm)",231.28000000000003
5044,96Nm@3500rpm,96.0
5045,178Nm@1750-4500rpm,178.0
5046,96Nm@3500rpm,96.0
5047,320Nm@1600-2800rpm,320.0
5048,113Nm@4400rpm,113.0
5049,95Nm@3000-4300rpm,95.0
5050,72Nm@4386rpm,72.0
5051,113Nm@4400rpm,113.0
5052,91Nm@4250rpm,91.0
5053,"7.8@4,500 (kgm@rpm)",76.44
5054,90Nm@3500rpm,90.0
5055,90Nm@3500rpm,90.0
5056,114Nm@4000rpm,114.0
5057,90Nm@3500rpm,90.0
5058,178Nm@1750-4500rpm,178.0
5059,200Nm@1750rpm,200.0
5060,250nm@1500-2750rpm,250.0
5061,190Nm@2000rpm,190.0
5062,180.4Nm@1750-2500rpm,180.4
5063,350Nm@1750-2500rpm,350.0
5064,114Nm@4000rpm,114.0
5065,113.8nm@4000rpm,113.8
5066,350Nm@1750-2500rpm,350.0
5067,250Nm@1600-3600rpm,250.0
5068,113Nm@4400rpm,113.0
5069,90Nm@3500rpm,90.0
5070,138nm@4400rpm,138.0
5071,219.6Nm@1750-2750rpm,219.6
5072,99.04Nm@4500rpm,99.04
5073,"11.4 kgm at 4,000 rpm",111.72000000000001
5074,117nm@4000rpm,117.0
5076,200Nm@1250-3000rpm,200.0
5077,115Nm@4000rpm,115.0
5078,114Nm@4000rpm,114.0
5079,91Nm@4250rpm,91.0
5080,"13.5 @ 4,800 (kgm@rpm)",132.3
5081,99.04Nm@4500rpm,99.04
5082,114Nm@3500rpm,114.0
5084,380Nm@1750-2750rpm,380.0
5085,225Nm@1500-2500rpm,225.0
5086,290Nm@1800-2800rpm,290.0
5087,259.9Nm@1900-2750rpm,259.9
5088,113Nm@4200rpm,113.0
5089,151Nm@4850rpm,151.0
5090,132.38Nm@4000rpm,132.38
5091,250Nm@1750-2500rpm,250.0
5092,110Nm@4800rpm,110.0
5093,114.7Nm@4000rpm,114.7
5094,259.8Nm@1900-2750rpm,259.8
5095,113Nm@4400rpm,113.0
5096,343Nm@1400-2800rpm,343.0
5097,115Nm@4000rpm,115.0
5098,109Nm@4500rpm,109.0
5099,250Nm@1500-2750rpm,250.0
5100,110Nm@4800rpm,110.0
5101,110Nm@4800rpm,110.0
5102,145Nm@4600rpm,145.0
5103,200Nm@1750rpm,200.0
5104,330Nm@1600-2800rpm,330.0
5105,113Nm@4200rpm,113.0
5106,"7.8@4,500 (kgm@rpm)",76.44
5107,114Nm@4000rpm,114.0
5108,127nm@4500-5000,127.0
5109,113Nm@4200rpm,113.0
5110,190Nm@2000rpm,190.0
5111,200Nm@1750rpm,200.0
5112,146Nm@4800rpm,146.0
5113,113Nm@4200rpm,113.0
5114,200Nm@1500-4000rpm,200.0
5115,200Nm@1750rpm,200.0
5116,111.7Nm@4000rpm,111.7
5117,90Nm@3500rpm,90.0
5118,290Nm@1800-2800rpm,290.0
5119,190Nm@2000rpm,190.0
5120,204Nm @ 2000-2750rpm,204.0
5121,259.9Nm@1900-2750rpm,259.9
5122,109Nm@4500rpm,109.0
5124,190Nm@2000rpm,190.0
5125,115Nm@4500rpm,115.0
5126,135.3Nm@5000rpm,135.3
5127,200Nm@2000rpm,200.0
5128,115Nm@4000rpm,115.0
5129,200Nm@1750rpm,200.0
5130,330Nm@1600-2800rpm,330.0
5131,136.8Nm@4400rpm,136.8
5132,110Nm@4800rpm,110.0
5133,111.8Nm@4000rpm,111.8
5134,114.7Nm@4000rpm,114.7
5135,145Nm@3750rpm,145.0
5136,69Nm@3500rpm,69.0
5137,89Nm@3500rpm,89.0
5139,89Nm@3500rpm,89.0
5140,190Nm@1750-3000rpm,190.0
5141,138Nm@4400rpm,138.0
5142,154.9Nm@4200rpm,154.9
5143,248Nm@2250rpm,248.0
5144,250Nm@1500-2500rpm,250.0
5145,250Nm@1500-2500rpm,250.0
5146,115Nm@4000rpm,115.0
5147,89Nm@3500rpm,89.0
5148,170Nm@1750-4000rpm,170.0
5149,259.9Nm@1900-2750rpm,259.9
5150,117nm@4000rpm,117.0
5151,115Nm@4000rpm,115.0
5152,259.8Nm@1900-2750rpm,259.8
5153,89Nm@3500rpm,89.0
5154,197Nm@1750rpm,197.0
5155,132Nm@3000rpm,132.0
5156,200Nm@1750rpm,200.0
5157,420Nm@1500-3250rpm,420.0
5158,90Nm@3500rpm,90.0
5159,20.4@1400-3400 (kgm@rpm),199.92
5160,"24 @ 1,900-2,750 (kgm@rpm)",235.20000000000002
5161,250Nm @1900rpm,250.0
5163,90Nm@3500rpm,90.0
5164,178Nm@1750-4500rpm,178.0
5165,200Nm@1750rpm,200.0
5166,140Nm@4200rpm,140.0
5167,90Nm@3500rpm,90.0
5168,96Nm@3500rpm,96.0
5169,260Nm@1500-2750rpm,260.0
5170,109Nm@4500rpm,109.0
5171,380Nm@1750-2750rpm,380.0
5172,113Nm@4400rpm,113.0
5173,115Nm@4000rpm,115.0
5174,113.8nm@4000rpm,113.8
5175,205Nm@1750-3250rpm,205.0
5176,350Nm@1750-2500rpm,350.0
5177,190Nm@1750-3000rpm,190.0
5178,180Nm@2000rpm,180.0
5179,253Nm@1500-3500rpm,253.0
5180,178Nm@1750-4500rpm,178.0
5181,110Nm@4800rpm,110.0
5182,145Nm@4600rpm,145.0
5183,114Nm@3500rpm,114.0
5184,113Nm@4400rpm,113.0
5185,175Nm@1500-4100rpm,175.0
5186,99Nm@4500 rpm,99.0
5187,114.7Nm@4000rpm,114.7
5188,190Nm@2000rpm,190.0
5189,114.7Nm@4000rpm,114.7
5190,140Nm@1800-3000rpm,140.0
5191,89Nm@3500rpm,89.0
5192,150Nm@4500rpm,150.0
5193,140Nm@1800-3000rpm,140.0
5194,113Nm@4400rpm,113.0
5195,113Nm@4400rpm,113.0
5196,113Nm@4400rpm,113.0
5197,151Nm@4850rpm,151.0
5198,108.5Nm@5000rpm,108.5
5200,113Nm@4200rpm,113.0
5201,320Nm@1700-2700rpm,320.0
5202,145Nm@4600rpm,145.0
5203,190Nm@2000rpm,190.0
5204,89Nm@3500rpm,89.0
5205,114Nm@4000rpm,114.0
5206,113Nm@4400rpm,113.0
5207,114.7Nm@4000rpm,114.7
5208,400Nm@1750-2500rpm,400.0
5209,90Nm@3500rpm,90.0
5210,90Nm@3500rpm,90.0
5211,90Nm@3500rpm,90.0
5212,145Nm@4600rpm,145.0
5213,350Nm@1500-2750rpm,350.0
5214,113Nm@4400rpm,113.0
5215,400Nm@1750-2500rpm,400.0
5216,330Nm@1600-2800rpm,330.0
5217,175Nm@1500-4100rpm,175.0
5218,250Nm@1500-2500rpm,250.0
5219,320Nm@1600-2800rpm,320.0
5220,190Nm@2000rpm,190.0
5221,197Nm@1750rpm,197.0
5222,132.3Nm@4000rpm,132.3
5223,170Nm@1750-4000rpm,170.0
5224,190Nm@2000rpm,190.0
5225,145Nm@4600rpm,145.0
5226,192.2Nm@4000rpm,192.2
5227,109Nm@4500rpm,109.0
5228,200Nm@1750rpm,200.0
5229,113Nm@4200rpm,113.0
5230,190Nm@1750-2250rpm,190.0
5231,114Nm@4000rpm,114.0
5232,153Nm@3750-3800rpm,153.0
5233,259.9Nm@1900-2750rpm,259.9
5234,115Nm@4000rpm,115.0
5235,480Nm@1750rpm,480.0
5236,90Nm@3500rpm,90.0
5237,200Nm@1750rpm,200.0
5238,330Nm@1600-2800rpm,330.0
5239,400Nm@1750-3000rpm,400.0
5240,160Nm@1500-2750rpm,160.0
5241,145Nm@4600rpm,145.0
5242,113Nm@4400rpm,113.0
5243,151Nm@4850rpm,151.0
5244,200Nm@1200-3600rpm,200.0
5245,114Nm@4000rpm,114.0
5246,72Nm@4386rpm,72.0
5247,95Nm@3000-4300rpm,95.0
5248,114.7Nm@4000rpm,114.7
5249,400Nm@1400-2800rpm,400.0
5250,138Nm@4400rpm,138.0
5251,113Nm@4400rpm,113.0
5252,330Nm@1600-2800rpm,330.0
5253,200Nm@1750rpm,200.0
5254,113.75nm@4000rpm,113.75
5255,172Nm@4300rpm,172.0
5256,115Nm@4000rpm,115.0
5257,"28.3 @ 1,700-2,200 (kgm@rpm)",277.34000000000003
5258,350Nm@1750-2500rpm,350.0
5259,200Nm@1400-3400rpm,200.0
5260,200Nm@1400-3400rpm,200.0
5261,113Nm@4400rpm,113.0
5262,190Nm@2000rpm,190.0
5263,"24 @ 1,900-2,750 (kgm@rpm)",235.20000000000002
5264,114Nm@4000rpm,114.0
5265,160Nm@1500-2750rpm,160.0
5266,111.7Nm@4000rpm,111.7
5267,230Nm@1500-2500rpm,230.0
5268,190Nm@2000rpm,190.0
5269,259.8Nm@1900-2750rpm,259.8
5270,190Nm@2000rpm,190.0
5271,62Nm@3000rpm,62.0
5272,146Nm at 4800 rpm,146.0
5273,224nm@1500-2750rpm,224.0
5274,343Nm@1400-2800rpm,343.0
5275,96Nm@3500rpm,96.0
5276,138nm@4400rpm,138.0
5277,330Nm@1600-2800rpm,330.0
5278,62Nm@3000rpm,62.0
5279,138Nm@4400rpm,138.0
5280,160Nm@2800-3600rpm,160.0
5281,96Nm@3500rpm,96.0
5282,90Nm@3500rpm,90.0
5283,91Nm@4250rpm,91.0
5284,175nm@1750-4000rpm,175.0
5286,89Nm@3500rpm,89.0
5287,89Nm@3500rpm,89.0
5288,114Nm@3500rpm,114.0
5289,138Nm@4400rpm,138.0
5290,69Nm@3500rpm,69.0
5291,111.7Nm@4000rpm,111.7
5292,225Nm@1500-2500rpm,225.0
5293,260Nm@1500-2750rpm,260.0
5294,113Nm@4400rpm,113.0
5295,90Nm@3500rpm,90.0
5296,180.4Nm@1750-2500rpm,180.4
5297,69Nm@3500rpm,69.0
5298,104Nm@4400rpm,104.0
5299,130Nm@4000rpm,130.0
5300,90Nm@3500rpm,90.0
5301,117nm@4000rpm,117.0
5302,250Nm@1500-2500rpm,250.0
5303,110Nm@4800rpm,110.0
5304,450Nm@1600-2400rpm,450.0
5305,113Nm@4200rpm,113.0
5306,171.6Nm@1500-4000rpm,171.6
5307,74.5Nm@4000rpm,74.5
5308,151Nm@4850rpm,151.0
5309,113Nm@4400rpm,113.0
5310,200Nm@1200-3600rpm,200.0
5311,114.7Nm@4000rpm,114.7
5312,420Nm@2000-2500rpm,420.0
5313,440nm@1750-2750rpm,440.0
5314,265Nm@1500-3000rpm,265.0
5315,90Nm@3500rpm,90.0
5316,96.1Nm@3000rpm,96.1
5317,200Nm@1750rpm,200.0
5318,113Nm@4200rpm,113.0
5319,138nm@4400rpm,138.0
5320,90Nm@3500rpm,90.0
5321,113.8Nm@4000rpm,113.8
5322,440nm@1750-2750rpm,440.0
5323,99Nm@4500 rpm,99.0
5324,250Nm@1600-3600rpm,250.0
5325,145Nm@4300rpm,145.0
5326,151Nm@4850rpm,151.0
5327,111.8Nm@4000rpm,111.8
5328,99Nm@4500 rpm,99.0
5329,142Nm@4000rpm,142.0
5330,450Nm@1600-2400rpm,450.0
5331,146Nm@4800rpm,146.0
5332,300Nm@1500-2500rpm,300.0
5333,210/1750-4600,
5334,259.8Nm@1900-2750rpm,259.8
5335,160Nm@2000rpm,160.0
5336,111.8Nm@4000rpm,111.8
5337,91Nm@4250rpm,91.0
5338,380Nm@1750-2750rpm,380.0
5339,115Nm@4000rpm,115.0
5340,190Nm@2000rpm,190.0
5341,259.9Nm@1900-2750rpm,259.9
5342,130Nm@4000rpm,130.0
5343,200Nm@1750rpm,200.0
5344,200Nm@1750rpm,200.0
5345,90Nm@3500rpm,90.0
5346,154.9Nm@4200rpm,154.9
5347,113Nm@4400rpm,113.0
5348,146Nm at 4800 rpm,146.0
5349,190Nm@2000rpm,190.0
5350,69Nm@3500rpm,69.0
5351,190Nm@2000rpm,190.0
5352,190Nm@2000rpm,190.0
5353,350Nm@1750-2500rpm,350.0
5354,360Nm@1200-3400rpm,360.0
5355,146Nm at 4800 rpm,146.0
5356,113Nm@4400rpm,113.0
5357,153Nm@3800rpm,153.0
5358,114Nm@4000rpm,114.0
5359,200Nm@1750rpm,200.0
5360,240Nm@1600-2800rpm,240.0
5361,400Nm@1400-2800rpm,400.0
5362,151Nm@4850rpm,151.0
5363,173Nm@4000rpm,173.0
5364,104Nm@4000rpm,104.0
5365,89Nm@3500rpm,89.0
5366,153Nm@3800rpm,153.0
5367,96Nm@3500rpm,96.0
5368,200Nm@1900rpm,200.0
5369,190Nm@1750-3000rpm,190.0
5370,171.6Nm@1500-4000rpm,171.6
5371,320Nm@1600-2800rpm,320.0
5372,250Nm@1500-2500rpm,250.0
5374,138nm@4400rpm,138.0
5375,110Nm@4800rpm,110.0
5376,69Nm@3500rpm,69.0
5377,149Nm@4500rpm,149.0
5379,260nm@1500-2750rpm,260.0
5380,242nm@1500-3200rpm,242.0
5382,69Nm@3500rpm,69.0
5383,320Nm@1450-4200rpm,320.0
5384,69Nm@3500rpm,69.0
5385,113.75nm@4000rpm,113.75
5386,190Nm@2000rpm,190.0
5387,78Nm@3500rpm,78.0
5388,101Nm@3000rpm,101.0
5389,91Nm@4250rpm,91.0
5391,250Nm@1500-3000rpm,250.0
5392,259.8Nm@1900-2750rpm,259.8
5393,146Nm at 4800 rpm,146.0
5395,99.04Nm@4500rpm,99.04
5396,170Nm@1750-4000rpm,170.0
5397,111.7Nm@4000rpm,111.7
5398,290Nm@1800-2800rpm,290.0
5399,170Nm@1750-4000rpm,170.0
5400,111.8Nm@4000rpm,111.8
5401,111.8Nm@4000rpm,111.8
5402,95Nm@3000-4300rpm,95.0
5403,98Nm@3000rpm,98.0
5404,90Nm@3500rpm,90.0
5405,171.6Nm@1500-4000rpm,171.6
5406,91Nm@4250rpm,91.0
5407,135.4Nm@2500rpm ,135.4
5408,250Nm@1500-2500rpm,250.0
5409,109Nm@4500rpm,109.0
5410,420Nm@1400-2600rpm,420.0
5412,62Nm@3000rpm,62.0
5413,113Nm@4200rpm,113.0
5414,160Nm@2000rpm,160.0
5415,104Nm@4000rpm,104.0
5416,110Nm@4800rpm,110.0
5417,259.8Nm@1900-2750rpm,259.8
5418,259.9Nm@1900-2750rpm,259.9
5419,260Nm@1500-2750rpm,260.0
5420,130Nm@4000rpm,130.0
5421,109Nm@4500rpm,109.0
5422,330Nm@1600-2800rpm,330.0
5423,190Nm@2000rpm,190.0
5424,250Nm@1600-3600rpm,250.0
5425,172Nm@4300rpm,172.0
5426,113.8nm@4000rpm,113.8
5428,190.24nm@1750-2250rpm,190.24
5429,113Nm@3300rpm,113.0
5432,400Nm,400.0
5434,190Nm@1750-2250rpm,190.0
5435,91Nm@4250rpm,91.0
5436,144Nm@4500rpm,144.0
5438,200Nm@1750rpm,200.0
5439,89Nm@3500rpm,89.0
5440,170Nm@1800-2400rpm,170.0
5441,145Nm@4600rpm,145.0
5442,149Nm@4500rpm,149.0
5443,91Nm@4250rpm,91.0
5444,113.75nm@4000rpm,113.75
5445,190Nm@2000rpm,190.0
5446,89Nm@3500rpm,89.0
5447,190.24nm@1750-2250rpm,190.24
5448,113Nm@3300rpm,113.0
5449,90Nm@3500rpm,90.0
5451,327Nm@2600rpm,327.0
5452,190Nm@2000rpm,190.0
5453,400Nm@1750-2500rpm,400.0
5454,250Nm@1500-2500rpm,250.0
5455,99Nm@4500 rpm,99.0
5456,140Nm@1500-5500rpm,140.0
5457,200Nm@1750-3000rpm,200.0
5458,78Nm@3500rpm,78.0
5459,150Nm@4500rpm,150.0
5461,109Nm@4500rpm,109.0
5462,95Nm@3000-4300rpm,95.0
5463,259.9Nm@1900-2750rpm,259.9
5464,140Nm@1500-5500rpm,140.0
5465,360Nm@1200-3400rpm,360.0
5466,259.8Nm@1900-2750rpm,259.8
5467,114Nm@4000rpm,114.0
5468,114Nm@3500rpm,114.0
5469,360Nm@1750-2800rpm,360.0
5470,143.8Nm@4500rpm,143.8
5471,138Nm@4400rpm,138.0
5472,259.8Nm@1900-2750rpm,259.8
5474,175nm@1750-4000rpm,175.0
5475,150Nm@4500rpm,150.0
5476,250Nm@1750-2500rpm,250.0
5477,247Nm@1800-2000rpm,247.0
5478,259.9Nm@1900-2750rpm,259.9
5479,250Nm@1750-2500rpm,250.0
5480,109Nm@4500rpm,109.0
5481,190Nm@2000rpm,190.0
5482,190Nm@2000rpm,190.0
5483,91Nm@4250rpm,91.0
5484,200Nm@1750rpm,200.0
5485,350Nm@1750-2500rpm,350.0
5486,280Nm@1800-2800rpm,280.0
5487,190Nm@2000rpm,190.0
5488,250nm@1500-2750rpm,250.0
5489,113Nm@3300rpm,113.0
5490,180.4Nm@1750-2500rpm,180.4
5491,259.88Nm@1900-2750rpm,259.88
5492,175nm@1750-4000rpm,175.0
5493,113.7Nm@4000rpm,113.7
5495,160Nm@2800-3600rpm,160.0
5496,430Nm@1750-2500rpm,430.0
5497,170Nm@1750-4000rpm,170.0
5498,200Nm@1750rpm,200.0
5499,138Nm@4400rpm,138.0
5500,96Nm@3500rpm,96.0
5501,145Nm@4600rpm,145.0
5502,350Nm@1750-2500rpm,350.0
5503,205Nm@1750-3250rpm,205.0
5504,180Nm@1440-1500rpm,180.0
5505,142Nm@4000rpm,142.0
5506,114Nm@3500rpm,114.0
5507,90Nm@3500rpm,90.0
5509,320Nm@1750-2500rpm,320.0
5511,210 / 1900,
5512,"35.7@1,250 (kgm@rpm)",349.86000000000007
5513,160Nm@2000rpm,160.0
5514,91Nm@4250rpm,91.0
5515,74.5Nm@4000rpm,74.5
5516,400Nm@1500-2750rpm,400.0
5517,110Nm@4800rpm,110.0
5518,69Nm@3500rpm,69.0
5519,110Nm@3750rpm,110.0
5520,115Nm@4000rpm,115.0
5521,200Nm@1750rpm,200.0
5522,91Nm@4250rpm,91.0
5523,259.87nm@1500-3000rpm,259.87
5525,113Nm@4200rpm,113.0
5526,210nm@2000-4000rpm,210.0
5527,327Nm@2600rpm,327.0
5528,343 Nm @ 1400-3400 rpm,343.0
5529,200Nm@2000-3500rpm,200.0
5530,385Nm@1600-2500rpm,385.0
5531,205Nm@1750-3250rpm,205.0
5532,205Nm@1750-3250rpm,205.0
5533,420Nm@2000-2500rpm,420.0
5534,74.5Nm@4000rpm,74.5
5535,113Nm@4400rpm,113.0
5536,20.4@1400-3400 (kgm@rpm),199.92
5537,200Nm@1750rpm,200.0
5538,259.87NM@1500-3000rpm,259.87
5539,154.9Nm@4200rpm,154.9
5540,175nm@1750-4000rpm,175.0
5541,113Nm@4400rpm,113.0
5542,89Nm@3500rpm,89.0
5543,82.1Nm@3400rpm,82.1
5545,260Nm@1750-2250rpm,260.0
5546,200 Nm @ 1750-3000 rpm,200.0
5547,190.24nm@1750-2250rpm,190.24
5548,190Nm@2000rpm,190.0
5549,215Nm@1750-3000rpm,215.0
5550,260Nm@1500-2750rpm,260.0
5551,200Nm@1750rpm,200.0
5552,142.5Nm@1750rpm,142.5
5553,136.8Nm@4400rpm,136.8
5554,145Nm@4600rpm,145.0
5555,190Nm@2000rpm,190.0
5557,113.75nm@4000rpm,113.75
5558,90Nm@3500rpm,90.0
5559,250nm@1500-3000rpm,250.0
5560,152Nm@2200-4400rpm,152.0
5561,138Nm@4400rpm,138.0
5562,250Nm@1500-2750rpm,250.0
5563,113Nm@4400rpm,113.0
5564,250Nm@1500-2500rpm,250.0
5565,250Nm@1500-2500rpm,250.0
5566,115Nm@4200rpm,115.0
5568,113.8nm@4000rpm,113.8
5569,138nm@4400rpm,138.0
5570,96Nm@3500rpm,96.0
5571,187  Nm @ 2500  rpm,187.0
5572,200Nm@2000-3500rpm,200.0
5573,380Nm@1750-2750rpm,380.0
5574,96.1Nm@3000rpm,96.1
5575,259.87nm@1500-3000rpm,259.87
5576,250Nm@1600-3600rpm,250.0
5577,300Nm@1750-2500rpm,300.0
5578,240.26nm@1500-2750rpm,240.26
5579,138Nm@4400rpm,138.0
5580,200Nm@1900rpm,200.0
5582,200Nm@1750rpm,200.0
5583,72Nm@4386rpm,72.0
5584,200Nm@2000-3500rpm,200.0
5585,170nm@1750-4000rpm,170.0
5586,180.4Nm@1750-2500rpm,180.4
5587,117nm@4000rpm,117.0
5588,224nm@1500-2750rpm,224.0
5590,200Nm@1750rpm,200.0
5591,113.76nm@4000rpm,113.76
5592,350Nm@1750-2500rpm,350.0
5593,74.5Nm@4000rpm,74.5
5594,111.7Nm@4000rpm,111.7
5595,190Nm@2000rpm,190.0
5596,91Nm@4250rpm,91.0
5597,69Nm@3500rpm,69.0
5598,"11.8 @ 3,200 (kgm@rpm)",115.64000000000001
5599,111.7Nm@4000rpm,111.7
5600,689Nm@1800rpm,689.0
5601,91Nm@4250rpm,91.0
5602,62Nm@3000rpm,62.0
5603,89Nm@3500rpm,89.0
5604,111.8Nm@4000rpm,111.8
5605,153Nm@3750-3800rpm,153.0
5606,350Nm@1750-2500rpm,350.0
5607,200Nm@1750rpm,200.0
5608,77Nm@3500rpm,77.0
5609,140Nm@1800-3000rpm,140.0
5610,400Nm@1750-2500rpm,400.0
5611,190Nm@2000rpm,190.0
5612,190 Nm @2000 rpm,190.0
5613,95Nm@2950-3800rpm,95.0
5614,72Nm@4386rpm,72.0
5615,190 Nm @2000 rpm,190.0
5616,62Nm@3000rpm,62.0
5617,96Nm@3500rpm,96.0
5618,200Nm@1400-3400rpm,200.0
5619,104Nm@4000rpm,104.0
5621,90Nm@3500rpm,90.0
5622,200Nm@1900rpm,200.0
5623,115Nm@4000rpm,115.0
5624,96Nm@3500rpm,96.0
5625,91Nm@4250rpm,91.0
5626,96.1Nm@3000rpm,96.1
5627,74.5Nm@4000rpm,74.5
5628,145Nm@4600rpm,145.0
5629,85Nm@2500rpm,85.0
5630,250Nm@1750-2500rpm,250.0
5631,190Nm@2000rpm,190.0
5632,96Nm@3500rpm,96.0
5633,72Nm@4386rpm,72.0
5634,138Nm@4400rpm,138.0
5635,380Nm@1750-2500rpm,380.0
5636,104Nm@4000rpm,104.0
5637,91Nm@4250rpm,91.0
5639,200Nm@1250-3000rpm,200.0
5640,327Nm@2600rpm,327.0
5641,200Nm@1750rpm,200.0
5642,101Nm@3000rpm,101.0
5643,175Nm@1500-4100rpm,175.0
5644,69Nm@3500rpm,69.0
5645,175Nm@1500-4100rpm,175.0
5646,175Nm@1500-4100rpm,175.0
5647,102Nm@4000rpm,102.0
5648,250Nm@1500-2500rpm,250.0
5649,"12@3,500 (kgm@rpm)",117.60000000000001
5651,140Nm@1800-3000rpm,140.0
5652,110Nm@4800rpm,110.0
5653,110Nm@4800rpm,110.0
5654,115Nm@4000rpm,115.0
5655,178Nm@1750-4500rpm,178.0
5656,110Nm@4800rpm,110.0
5657,89Nm@3500rpm,89.0
5658,90Nm@3500rpm,90.0
5659,113Nm@4400rpm,113.0
5660,205Nm@1750-3250rpm,205.0
5661,95Nm@2950-3800rpm,95.0
5662,111.7Nm@4000rpm,111.7
5663,113Nm@4400rpm,113.0
5664,200Nm@1750rpm,200.0
5665,350Nm@1750-2500rpm,350.0
5666,190Nm@2000rpm,190.0
5667,350Nm@1750-2500rpm,350.0
5669,72Nm@4386rpm,72.0
5670,248Nm@2250rpm,248.0
5671,113Nm@4400rpm,113.0
5672,115Nm@4000rpm,115.0
5673,145Nm@4300rpm,145.0
5674,113.75nm@4000rpm,113.75
5675,69Nm@3500rpm,69.0
5676,99.04Nm@4500rpm,99.04
5677,175nm@1750-4000rpm,175.0
5678,250Nm@1500-2500rpm,250.0
5679,90Nm@3500rpm,90.0
5680,113Nm@4200rpm,113.0
5681,90Nm@3500rpm,90.0
5682,200Nm@1750rpm,200.0
5683,"13.5@2,500 (kgm@rpm)",132.3
5684,138nm@4400rpm,138.0
5685,200Nm@1750rpm,200.0
5686,113Nm@4400rpm,113.0
5687,200Nm@1750rpm,200.0
5688,108.5Nm@5000rpm,108.5
5689,140Nm@4400rpm,140.0
